MagpieData avg_dev MeltingT,MagpieData avg_dev CovalentRadius,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData avg_dev NValence,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData maximum GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mean SpaceGroupNumber
240.67632653061224,11.469387755102042,2.58,0.9300000000000002,2.2985714285714285,0.3216326530612245,2.58,2.857142857142857,4.081632653061225,2.326530612244898,1.7142857142857142,0.6938775510204083,2.202,0.8516734693877551,100.14285714285714
499.4466941015089,40.34019204389575,3.44,2.49,2.5985185185185182,0.9973113854595336,3.44,0.18518518518518517,0.35665294924554186,1.5857338820301783,2.5185185185185186,1.3607681755829903,0.0,0.0,98.92592592592592
169.83999999999997,2.875,2.55,1.5699999999999998,1.9224999999999999,0.6275,2.55,5.0,5.0,7.0,2.5,1.25,0.799,0.3995,120.5
268.0846280991736,21.22314049586777,3.44,1.8699999999999999,2.669090909090909,0.6280991735537189,2.2,0.0,0.0,2.2148760330578514,1.6363636363636365,0.7603305785123967,7.853,3.619322314049587,110.36363636363636
88.1724,35.760000000000005,3.98,3.16,2.735,0.813,3.44,0.0,0.0,2.4,1.6,0.6,7.853,3.08256,87.6
122.18104308390024,26.176870748299322,3.44,2.51,2.841904761904762,0.6835374149659863,3.44,0.0,0.0,2.0408163265306123,1.7142857142857142,0.4081632653061225,7.853,2.41384126984127,75.61904761904762
358.438125,41.25,3.44,2.62,2.76,0.8500000000000001,3.44,2.5,3.75,3.5,2.25,0.625,0.383,0.08378125,85.0
230.54142857142855,37.83673469387755,3.44,2.51,2.755714285714286,0.8797959183673469,3.44,0.07142857142857142,0.13265306122448978,1.2244897959183672,3.2857142857142856,2.387755102040816,1.625,0.3979591836734694,45.214285714285715
539.5861224489796,46.693877551020414,3.44,2.51,2.527142857142857,1.0432653061224488,3.44,0.14285714285714285,0.24489795918367346,1.6326530612244898,3.142857142857143,1.9183673469387756,0.773,0.1893061224489796,99.71428571428571
343.59074999999996,40.8,3.44,2.62,2.675,0.9179999999999999,3.44,1.5,2.55,2.6099999999999994,2.3,0.75,0.0,0.0,88.95
975.5324099722991,17.06371191135734,3.44,2.24,2.7568421052631575,0.7910249307479225,3.44,0.05263157894736842,0.0997229916897507,1.6842105263157894,3.3157894736842106,2.221606648199446,1.524,0.5910249307479225,81.26315789473684
661.325,18.5,3.04,1.47,2.415,0.625,3.04,2.5,3.75,3.75,2.5,1.25,6.437,3.12275,201.75
190.11395555555555,17.706666666666667,3.98,2.41,2.744666666666667,0.7376,2.2,0.0,0.0,2.5066666666666664,1.2,0.48000000000000004,7.853,2.6639111111111116,146.26666666666668
530.1543750000001,44.375,3.44,2.62,2.7175,0.903125,3.44,1.5,2.25,2.1875,2.75,1.375,0.0,0.0,81.125
895.9538888888889,38.75,3.44,2.62,3.015,0.6374999999999998,3.44,1.0,1.6666666666666667,4.583333333333333,2.25,0.5833333333333334,0.0,0.0,60.416666666666664
236.1473673257024,28.955775234131114,3.04,2.06,2.3148387096774194,0.30409989594172726,2.2,1.1290322580645162,2.0031217481789807,3.277835587929241,1.6451612903225807,0.874089490114464,7.853,2.0288657648283044,192.53225806451613
226.67102040816326,44.08163265306122,3.44,2.62,2.5828571428571427,0.979591836734694,3.44,0.0,0.0,1.7551020408163267,1.7142857142857142,0.6938775510204083,1.625,0.3979591836734694,67.57142857142857
525.36875,27.875,3.44,1.89,2.77625,0.7596875,3.44,1.25,1.875,0.5625,2.75,1.1875,2.493,0.7721250000000001,68.5
19.893749999999997,16.875,3.44,1.2399999999999998,2.925,0.54375,3.44,0.0,0.0,2.25,1.75,0.5625,7.853,3.7495000000000003,103.0
172.21785123966944,51.107438016528924,2.58,1.7600000000000002,1.7636363636363634,0.7421487603305785,2.58,0.0,0.0,2.148760330578512,2.1818181818181817,1.024793388429752,2.202,1.091900826446281,156.0
190.37222222222218,16.111111111111104,2.1,0.7200000000000002,1.9799999999999998,0.20000000000000026,2.1,8.5,2.5,2.7777777777777772,5.0,5.0,0.464,0.12888888888888886,137.16666666666666
878.5966666666668,27.38888888888889,3.44,2.62,2.7525,0.8020833333333334,3.44,0.8333333333333334,1.527777777777778,2.0,2.8333333333333335,1.277777777777778,1.524,0.5555416666666667,86.33333333333333
907.6628099173554,54.14876033057851,3.44,2.24,2.7163636363636363,0.9209917355371899,3.44,0.8181818181818182,1.0413223140495866,3.239669421487603,6.0,5.454545454545454,0.0,0.0,78.18181818181819
123.92500000000001,37.40625,3.98,3.16,2.82,0.91,3.44,1.25,2.1875,1.875,2.25,0.875,1.97,0.6740625,44.75
405.0986666666667,18.84444444444444,2.58,0.6500000000000001,2.195333333333333,0.30773333333333336,1.93,6.0,4.8,2.5600000000000005,1.6,0.6400000000000001,2.202,1.0365333333333333,163.0
805.8543750000001,46.09375,3.44,2.62,2.69125,0.9359375,3.44,1.625,2.4375,4.25,2.75,1.375,0.383,0.08378125,92.875
265.3066666666666,3.3333333333333335,2.54,0.9199999999999999,2.07,0.3133333333333333,1.62,10.0,0.0,4.888888888888889,3.0,1.3333333333333333,0.0,0.0,195.0
502.07500000000005,29.75,3.04,1.73,2.35,0.6900000000000001,3.04,2.5,3.75,3.75,2.5,1.25,6.437,3.12275,201.75
272.365625,43.75,3.44,2.62,2.77,0.8374999999999999,3.44,2.5,3.75,3.5,2.25,0.625,0.0,0.0,74.5
639.0940625000001,26.625,2.1,1.31,1.81125,0.333125,2.1,7.875,3.1875,4.1875,2.25,1.1875,0.464,0.232,189.5
742.6340625,23.34375,2.2,0.5900000000000001,2.133125,0.10031250000000004,2.2,0.0,0.0,0.75,2.0,1.5,7.853,2.5162500000000003,190.6875
239.30687346938774,30.592653061224492,3.44,2.3,2.9179999999999997,0.5965714285714286,3.44,2.0,3.2,3.5428571428571427,2.2857142857142856,0.8816326530612244,7.853,2.1761044897959185,54.0
235.83851239669423,26.578512396694215,3.44,1.3399999999999999,2.9136363636363636,0.46628099173553716,3.16,3.6363636363636362,4.628099173553719,8.52892561983471,2.1818181818181817,0.9917355371900826,2.493,1.123107438016529,101.72727272727273
136.53786666666667,30.017777777777777,3.98,1.98,3.564,0.6101333333333333,3.98,2.6666666666666665,3.9111111111111114,4.4,0.9333333333333333,0.37333333333333335,6.456,1.3117777777777777,65.1
325.0133333333333,46.07407407407407,3.98,3.05,3.041111111111111,1.251851851851852,3.98,0.0,0.0,2.2222222222222223,1.3333333333333333,0.8148148148148149,1.97,0.8755555555555554,85.44444444444444
260.15111111111105,15.901234567901238,2.55,1.6199999999999997,2.07,0.5333333333333332,2.55,7.777777777777778,3.45679012345679,4.987654320987655,2.2222222222222223,0.7901234567901235,0.799,0.30000000000000004,108.66666666666667
491.38897959183674,41.46938775510204,3.44,2.62,2.584285714285714,0.9779591836734695,3.44,0.0,0.0,1.6326530612244898,2.5714285714285716,1.1020408163265307,0.773,0.1893061224489796,104.14285714285714
127.7346,38.760000000000005,3.44,2.62,2.6965,0.8922000000000001,3.44,1.0,1.8,1.6799999999999997,2.3,0.75,1.625,0.41437500000000005,48.25
563.395,22.75,3.04,1.3900000000000001,2.4074999999999998,0.6325000000000001,3.04,2.5,3.75,2.75,2.5,1.25,6.437,3.0252499999999998,202.25
163.83061224489788,10.16326530612245,2.58,1.6,1.837142857142857,0.7346938775510206,0.98,1.4285714285714286,2.4489795918367347,3.5510204081632653,1.7142857142857142,0.6122448979591837,2.202,1.0785306122448979,151.85714285714286
577.8197530864197,46.172839506172835,3.44,2.1799999999999997,2.6133333333333333,0.9185185185185184,3.44,2.2222222222222223,3.45679012345679,3.703703703703704,1.3333333333333333,0.7407407407407408,0.0,0.0,106.66666666666667
867.8749439999999,30.854400000000005,3.44,2.51,2.6456,0.7626239999999999,3.44,0.04,0.0768,2.112,2.16,0.9888000000000001,7.853,3.1030272,110.84
323.19399999999996,29.5,3.44,2.46,2.376,1.064,3.44,1.0,1.8,2.8,2.2,0.9199999999999999,0.383,0.06894,119.7
507.92749999999995,49.4375,3.98,3.16,2.7625,0.9818749999999998,3.44,1.375,2.15625,2.375,2.75,1.625,1.97,0.4309375,81.5
284.52656249999995,28.546875,2.58,1.6300000000000001,2.1418749999999998,0.49289062500000014,2.58,2.5,3.75,3.75,1.875,0.703125,2.202,1.083796875,123.0625
171.71570247933883,15.6198347107438,3.98,1.7999999999999998,3.6927272727272724,0.4178512396694216,3.98,0.9090909090909091,1.652892561983471,1.3388429752066118,1.2727272727272727,0.4462809917355372,2.493,0.603404958677686,32.90909090909091
1140.9316666666666,20.208333333333332,3.16,1.2600000000000002,2.4916666666666667,0.5569444444444445,3.16,4.583333333333333,3.819444444444444,5.416666666666667,2.3333333333333335,1.3333333333333333,2.493,1.0829861111111112,125.83333333333333
352.64040000000006,39.839999999999996,3.44,2.51,2.789,0.7811999999999999,3.44,2.1,3.16,3.5200000000000005,2.6,1.28,0.799,0.25568,52.3
877.8086167800453,14.36734693877551,2.66,1.1600000000000001,2.391904761904762,0.3397732426303853,2.55,8.666666666666666,2.158730158730159,0.8163265306122449,2.5714285714285716,1.6870748299319729,1.062,0.28457142857142853,74.0
459.7371428571428,29.551020408163264,3.44,1.79,2.8057142857142856,0.7248979591836735,3.44,2.857142857142857,4.081632653061225,5.877551020408163,2.2857142857142856,0.9795918367346939,0.773,0.1893061224489796,99.14285714285714
40.20999999999998,10.0,2.58,1.6,1.9875,0.5925,2.58,2.5,3.75,3.25,2.5,1.25,2.202,1.101,108.25
531.65875,47.03125,3.44,2.62,2.7175,0.903125,3.44,1.5,2.25,2.1875,2.75,1.375,0.0,0.0,81.125
319.6156,28.7,3.44,2.46,2.3850000000000002,1.0550000000000002,3.44,1.0,1.8,2.6,2.2,0.9199999999999999,0.773,0.13914,103.8
99.78259999999996,8.0,2.66,1.05,2.508,0.24320000000000014,2.66,8.0,3.2,4.159999999999999,1.6,0.9600000000000002,1.625,0.20242000000000004,73.9
72.90780000000002,11.2,3.16,1.3800000000000001,2.7520000000000002,0.5711999999999999,3.16,3.0,4.2,2.5200000000000005,2.2,1.6800000000000002,2.493,1.0470599999999999,71.5
40.05191111111112,20.408888888888892,3.98,1.79,2.678,0.5749333333333332,2.2,0.0,0.0,2.3466666666666662,1.6,0.72,7.853,3.0448000000000004,132.86666666666667
46.0416,20.90666666666667,3.44,1.2399999999999998,2.6679999999999997,0.5109333333333332,2.2,0.0,0.0,2.3466666666666667,1.6,0.64,7.853,3.168622222222223,137.2
239.33217959183676,44.760816326530616,3.44,2.62,2.8342857142857145,0.7960816326530611,3.44,2.2857142857142856,3.526530612244898,3.787755102040816,1.8857142857142857,0.20244897959183678,0.464,0.16363102040816327,68.8
103.61599999999999,21.759999999999998,3.04,0.3799999999999999,2.964,0.12160000000000001,3.04,2.0,3.2,3.8400000000000007,2.6,0.6399999999999999,6.437,1.7200000000000002,168.0
492.2763265306122,45.387755102040806,3.44,2.65,2.5800000000000005,0.9828571428571428,3.44,0.0,0.0,1.6326530612244898,2.5714285714285716,1.1020408163265307,0.773,0.1893061224489796,104.14285714285714
155.39218749999998,39.21875,3.44,2.62,2.7712499999999998,0.8359375,3.44,1.25,2.1875,1.9375,2.25,0.625,1.625,0.35546875,54.0
671.9346938775509,54.04081632653061,3.44,2.49,2.474285714285714,1.1036734693877552,3.44,0.7142857142857143,1.2244897959183674,1.63265306122449,2.0,1.1428571428571428,0.0,0.0,103.85714285714286
65.45604938271602,0.6172839506172889,2.66,0.8800000000000001,2.5,0.24888888888888902,2.66,10.0,0.0,0.8641975308641984,1.5555555555555556,0.8641975308641976,1.062,0.2869135802469136,82.11111111111111
435.8366729678639,48.6578449905482,3.44,2.49,2.595652173913044,0.9544801512287333,3.44,2.1739130434782608,3.213610586011342,6.8204158790170135,2.0869565217391304,0.8241965973534973,0.0,0.0,66.8695652173913
295.9566666666667,48.5,3.44,2.62,2.3466666666666667,1.0933333333333335,3.44,1.6666666666666667,2.777777777777778,3.1111111111111107,2.0,0.6666666666666666,0.383,0.10638888888888888,119.83333333333333
498.30285714285714,44.693877551020414,3.44,2.65,2.6142857142857143,0.943673469387755,3.44,1.4285714285714286,2.4489795918367347,2.5714285714285716,1.7142857142857142,0.6938775510204083,0.0,0.0,91.0
192.49315555555555,28.55111111111111,3.98,1.9300000000000002,3.576,0.5925333333333334,3.98,2.0,3.2,2.8800000000000003,1.2,0.4799999999999999,6.456,0.6488622222222222,52.4
988.092,26.879999999999995,3.44,1.8399999999999999,2.794,0.7751999999999999,3.44,1.4,2.2399999999999998,3.9200000000000004,3.4,1.6799999999999997,1.524,0.48768,82.7
517.7851851851851,52.96296296296296,3.98,3.16,2.9655555555555555,1.2325925925925927,3.98,0.4444444444444444,0.7901234567901235,2.0000000000000004,1.7777777777777777,1.2098765432098766,1.97,0.9728395061728397,86.0
163.6995918367347,53.55102040816327,3.44,2.62,2.564285714285714,1.0008163265306123,3.44,1.4285714285714286,2.4489795918367347,2.857142857142857,1.7142857142857142,0.4081632653061225,0.799,0.19567346938775512,74.28571428571429
913.1239506172839,52.98216735253773,3.44,2.62,2.642962962962963,1.003676268861454,3.44,0.8888888888888888,1.382716049382716,1.2126200274348422,2.962962962962963,1.794238683127572,0.0,0.0,92.37037037037037
346.4069387755102,33.95918367346939,3.44,2.62,2.62,0.9371428571428572,3.44,0.0,0.0,1.7551020408163267,1.7142857142857142,0.6938775510204083,1.625,0.3979591836734694,67.57142857142857
298.85920000000004,32.0,2.96,2.14,2.3419999999999996,0.7416000000000001,2.96,8.0,3.2,4.880000000000001,1.6,0.9600000000000002,1.457,0.6074400000000001,129.2
826.7867768595041,54.380165289256205,3.44,2.24,2.7163636363636363,0.9209917355371899,3.44,0.9090909090909091,1.1570247933884297,1.6198347107438016,6.0,5.454545454545454,0.0,0.0,78.18181818181819
655.6081632653061,60.57142857142857,3.44,2.55,2.457142857142857,1.123265306122449,3.44,0.7142857142857143,1.2244897959183674,1.63265306122449,2.0,1.1428571428571428,0.0,0.0,105.0
1314.225,8.75,3.04,1.47,2.55,0.49000000000000005,3.04,0.0,0.0,1.0,2.5,1.25,6.437,2.17125,194.0
55.96799999999998,11.920000000000002,3.44,1.25,3.022,0.3328000000000002,3.16,0.0,0.0,0.72,1.6,0.72,2.493,0.80664,41.2
317.60592592592593,49.03703703703704,3.98,3.09,3.0344444444444445,1.2607407407407407,3.98,0.0,0.0,2.2222222222222223,1.3333333333333333,0.8148148148148149,1.97,0.8755555555555554,85.88888888888889
988.5130193905817,16.698060941828253,3.44,2.2199999999999998,2.757894736842105,0.7898060941828254,3.44,0.05263157894736842,0.0997229916897507,1.5844875346260388,2.9473684210526314,1.7174515235457062,1.524,0.5910249307479225,81.26315789473684
420.02333333333337,29.555555555555557,3.44,1.75,2.7816666666666663,0.7680555555555557,3.44,2.5,3.75,2.416666666666667,1.8333333333333333,0.9166666666666669,1.625,0.4373611111111111,69.5
203.40179999999998,38.64,3.44,2.62,2.6765,0.9161999999999999,3.44,0.0,0.0,1.5,2.3,0.75,1.625,0.41437500000000005,64.35
447.61312499999997,39.84375,3.44,2.62,2.74625,0.8671875,3.44,1.25,2.1875,2.1875,2.25,0.625,0.773,0.16909375,85.25
132.8803125,52.5,3.44,2.62,2.47375,0.96625,3.44,0.0,0.0,2.25,1.75,0.5625,7.853,1.7771249999999998,87.75
546.6639506172838,46.666666666666664,3.44,2.62,2.92,0.6933333333333334,3.44,1.6666666666666667,2.592592592592593,2.296296296296296,2.2222222222222223,0.8395061728395062,1.062,0.2097777777777778,66.0
159.17510000000001,21.910000000000004,3.44,1.66,3.0375,0.5635,3.44,1.0,1.8,1.4799999999999998,2.4,0.5599999999999999,1.625,0.52,24.05
247.57750566893424,23.129251700680275,3.44,1.51,2.9371428571428573,0.5746938775510203,3.44,0.9523809523809523,1.7233560090702948,1.7233560090702948,1.7142857142857142,0.4081632653061225,7.853,2.41384126984127,75.23809523809524
360.61551020408166,32.92857142857143,3.04,2.11,2.1535714285714285,0.7596938775510206,2.66,5.0,5.0,6.2857142857142865,4.142857142857143,3.9183673469387754,6.437,1.4246938775510205,131.5
120.98187499999999,21.381944444444443,3.44,2.62,2.9629166666666666,0.5822916666666665,3.44,0.0,0.0,1.6145833333333333,2.2083333333333335,0.7465277777777778,7.853,3.175555555555556,88.125
532.338125,50.78125,3.44,2.65,2.71375,0.9078124999999999,3.44,1.5,2.25,2.1875,2.75,1.375,0.0,0.0,81.125
78.5800888888889,29.43111111111111,3.98,2.29,3.554333333333333,0.6243111111111113,3.98,2.0,3.2,3.2533333333333334,0.9333333333333333,0.37333333333333335,6.456,1.2756666666666667,55.1
155.84888888888887,49.92592592592593,3.98,3.16,3.0655555555555556,1.2192592592592593,3.98,1.1111111111111112,1.9753086419753088,2.4197530864197527,1.3333333333333333,0.5925925925925926,1.97,0.8755555555555554,76.55555555555556
356.12571428571425,34.39795918367347,3.04,2.11,2.145,0.7707142857142857,2.66,5.285714285714286,4.714285714285714,6.857142857142857,3.5714285714285716,3.1020408163265314,6.437,1.4246938775510205,131.5
997.8666666666668,47.333333333333336,3.44,2.3,2.85,0.7866666666666666,3.44,1.0,1.6666666666666667,4.444444444444444,3.6666666666666665,2.2222222222222223,0.0,0.0,72.66666666666667
413.10364444444446,18.880000000000003,2.58,0.6500000000000001,2.1919999999999997,0.31040000000000006,1.93,6.0,4.8,2.5600000000000005,1.6,0.6400000000000001,2.202,1.05696,157.4
189.15555555555562,28.395061728395063,2.1,1.21,1.8111111111111111,0.40938271604938264,2.1,7.777777777777778,3.45679012345679,4.6419753086419755,2.0,0.8888888888888888,0.464,0.15239506172839506,185.33333333333334
787.5955555555556,38.0,3.44,1.8399999999999999,2.901666666666667,0.7177777777777777,3.44,2.3333333333333335,3.1111111111111107,2.5555555555555554,3.0,1.3333333333333333,0.0,0.0,73.83333333333333
620.975,27.5,3.04,1.73,2.3225,0.7175,3.04,0.0,0.0,1.0,2.5,1.25,6.437,3.0252499999999998,202.25
444.495,25.0,3.04,1.3900000000000001,2.435,0.6050000000000001,3.04,5.0,5.0,4.0,2.5,1.25,6.437,3.12275,201.75
554.7190625000001,25.5,2.1,1.31,1.82375,0.314375,2.1,8.0,3.0,4.5,2.25,1.1875,0.464,0.232,189.5
699.8611570247934,54.380165289256205,3.44,2.34,2.669090909090909,0.9811570247933884,3.44,0.5454545454545454,0.6942148760330579,1.1570247933884297,4.363636363636363,3.0082644628099175,0.0,0.0,78.18181818181819
81.85714285714286,44.24489795918368,2.66,1.87,1.9814285714285715,0.7755102040816327,2.66,7.142857142857143,4.081632653061225,6.122448979591837,0.8571428571428571,0.2448979591836735,1.062,0.5201632653061224,129.71428571428572
370.754,28.6,3.44,2.46,2.3649999999999998,1.075,3.44,0.0,0.0,2.0,2.2,0.9199999999999999,0.773,0.13914,119.9
243.72448979591834,40.204081632653065,3.44,2.08,3.031428571428571,0.5836734693877551,3.44,1.5714285714285714,2.4081632653061225,2.653061224489796,4.285714285714286,4.204081632653061,1.062,0.2600816326530612,26.571428571428573
306.3297959183674,33.295918367346935,3.04,2.11,2.150714285714286,0.7633673469387754,2.66,5.285714285714286,4.714285714285714,6.571428571428571,7.285714285714286,8.408163265306124,6.437,1.4246938775510205,131.5
130.16373333333337,21.902222222222225,3.44,0.8599999999999999,3.221333333333333,0.3207111111111112,3.44,1.3333333333333333,2.311111111111111,2.542222222222222,1.8666666666666667,0.2311111111111111,2.202,0.6382933333333334,26.666666666666668
276.1265625,41.09375,3.44,2.62,2.77,0.8374999999999999,3.44,2.5,3.75,3.5,2.25,0.625,0.0,0.0,74.5
492.67673469387756,44.40816326530613,3.44,2.62,2.46,1.1199999999999999,3.44,0.7142857142857143,1.2244897959183674,2.0408163265306123,2.2857142857142856,1.0612244897959182,0.0,0.0,105.0
298.685,38.75,3.44,2.51,2.355,1.085,3.44,0.0,0.0,2.0,2.5,1.25,0.0,0.0,119.5
503.1510204081633,44.73469387755102,3.44,2.34,2.2471428571428573,0.8546938775510203,1.1,3.857142857142857,3.8367346938775513,4.489795918367347,4.428571428571429,2.775510204081633,0.799,0.32612244897959186,93.85714285714286
68.11918367346937,14.938775510204083,2.58,0.96,2.2985714285714285,0.3216326530612245,2.58,2.857142857142857,4.081632653061225,6.0,2.857142857142857,0.979591836734694,2.202,0.8516734693877551,88.14285714285714
493.315625,38.59375,3.44,1.81,2.8175,0.778125,3.44,2.875,3.59375,5.5,2.5,1.25,0.0,0.0,61.875
331.75706371191137,30.094182825484758,3.98,1.9300000000000002,3.533684210526316,0.6577285318559556,3.98,2.6315789473684212,3.878116343490304,4.110803324099723,1.263157894736842,0.5484764542936289,6.456,0.7542603878116342,60.94736842105263
129.109375,23.6875,3.44,2.46,2.66625,0.7737499999999999,3.44,0.0,0.0,2.25,1.75,0.5625,7.853,2.8433124999999997,83.375
262.54359999999997,29.6,3.44,2.46,2.396,1.044,3.44,2.0,3.2,3.0,2.2,0.9199999999999999,0.383,0.06894,103.6
131.06938775510204,46.530612244897966,3.16,2.3400000000000003,2.275714285714286,1.0106122448979593,3.16,1.4285714285714286,2.4489795918367347,2.857142857142857,0.8571428571428571,0.2448979591836735,2.493,1.221061224489796,129.71428571428572
346.144214876033,45.760330578512395,3.98,3.05,2.955454545454545,1.3039669421487603,3.98,0.6818181818181818,1.177685950413223,2.1074380165289255,1.5454545454545454,0.9421487603305785,1.97,0.9117355371900825,91.18181818181819
430.46400000000006,19.484444444444442,2.58,0.6800000000000002,2.188,0.3136000000000001,1.93,5.333333333333333,4.977777777777778,2.631111111111111,1.6,0.6400000000000001,2.202,1.0157333333333334,163.13333333333333
1030.9042214532874,12.20069204152249,3.98,3.0,2.832941176470588,0.7777162629757787,3.44,0.0,0.0,1.640138408304498,2.9411764705882355,1.453287197231834,1.97,0.7691349480968859,79.29411764705883
267.5542857142857,40.9795918367347,3.44,2.51,2.5542857142857143,1.0122448979591836,3.44,0.0,0.0,1.7551020408163267,1.7142857142857142,0.6938775510204083,1.625,0.3979591836734694,72.0
395.160625,60.875,3.98,3.16,2.8175,1.318125,3.98,0.25,0.4375,2.25,2.0,1.5,1.97,0.985,90.5
